,0
turntable,0
turnup,0
turtle,0
tuscany,1
tushar,0
tushy,0
tustin,0
tutor,0
tutorial,2
tutorials,0
tutoring,0
tux,0
tuxedo,1
tv,8
tvs,0
tw,0
twain,0
twat,0
twats,1
tweet,0
twenty,1
twice,0
twickenham,0
twilight,1
twin,0
twinkle,0
twinkling,0
twins,0
twirl,0
twist,1
twisted,0
twists,0
twitch,0
twitter,1
twoface,0
tx,0
ty,0
tyagi,0
tying,0
tyler,0
tyne,0
type,0
types,0
typesetting,0
typewriter,0
typical,1
typically,0
tyranny,0
tyrants,0
tyree,0
tyrone,0
tyson,0
tz,0
u,22
uae,13
uav,0
ub,0
uber,0
ubisoft,1
uc,0
uddin,0
udo,0
udon,0
ufc,0
ufo,0
uganda,11
ugh,0
ughh,0
ughhhh,0
ugliest,0
ugly,0
uh,2
uhhhh,1
uhm,0
ui,0
uk,20
ukraine,0
ukrainian,0
ukulele,0
ulrike,0
ultimate,0
ultra,0
ultrasound,0
ultraviolet,0
um,0
umbrella,0
umbro,0
umm,0
ummm,0
un,3
una,0
unabashedly,0
unable,2
unaffected,0
unanimously,0
unanswered,0
unapologetic,0
unbeatable,0
unbelievable,4
uncanny,0
uncared,0
uncelebrated,0
uncensored,0
uncertain,0
uncertainty,0
unchanged,0
uncharacteristic,0
uncharted,0
uncivilized,0
uncle,0
uncles,0
uncomfortable,0
uncommon,0
unconditional,0
unconfortable,0
unconquered,0
uncontrollable,0
uncool,0
uncover,0
und,0
undefeatable,0
undefeated,0
undeniable,0
undeniably,0
undercover,0
underestimate,0
underestimated,0
underestimating,4
underfunded,0
undergo,0
undergone,1
underground,0
undergrounds,0
underlying,2
underprivileged,0
underserved,0
understand,6
understandable,0
understanding,1
understands,0
understatement,0
understood,1
undertake,0
undertaken,0
undertaker,0
undertone,0
underutilized,1
underwater,0
underway,0
underwear,0
underwent,0
underworld,0
undisclosed,0
undisputed,0
undone,0
undoubtedly,0
undressing,0
unearths,1
uneasy,0
unedited,0
uneducated,0
unelected,0
unemployed,0
unemployment,1
unending,0
unesco,0
unexpected,0
unexpectedly,1
unfair,0
unfathomable,1
unfiltered,0
unfinished,0
unflattering,0
unflinchingly,0
unforeseeable,0
unforeseen,0
unforgettable,0
unfortunate,7
unfortunately,2
unfriendly,0
unhappy,0
unhealthy,0
unheard,0
unholy,0
uni,0
unicorn,0
unicorns,0
unicycle,0
uniform,0
uniformity,0
unimaginable,1
uninjured,0
unintended,0
uninterrupted,0
uninvited,0
union,1
unique,1
uniqueness,0
unisex,0
unit,1
unite,0
united,29
uniting,0
units,0
unity,3
universal,0
universe,3
university,8
unjustly,0
unknowingly,0
unknown,2
unlearn,0
unlikely,0
unlimited,1
unload,0
unloading,0
unlock,0
unlocks,0
unnecessarily,1
unnecessary,2
uno,0
unorthodox,0
unpacking,0
unplanned,0
unplug,0
unplugged,0
unpopular,0
unprecedented,0
unpredictable,0
unprepared,0
unprofessional,0
unprofessionally,0
unpromising,0
unpublished,0
unravels,0
unreachable,0
unread,1
unreal,0
unreleased,0
unrelenting,0
unreliable,33
unrest,0
unsafe,0
unsanctioned,0
unsanitary,0
unscathed,0
unscientific,0
unseen,1
unserious,0
unsocial,0
unstopable,0
unstoppable,0
unsung,0
unsure,0
unsurprisingly,0
unsuspecting,0
untill,0
untouched,0
untrained,0
unturned,0
unused,0
unusual,0
unusually,0
unveil,0
unveiled,0
unwanted,0
unwell,0
unwind,0
unwinding,0
unwitting,1
unwittingly,0
upcoming,0
update,18
updated,11
updates,8
updating,1
upended,0
upgrade,0
upgrading,0
upholstery,1
uplift,0
uplifted,0
uplifting,0
upload,0
uploaded,0
upper,1
upping,1
ups,4
upset,0
upside,0
upsides,0
upstairs,1
upstate,0
upswing,1
upto,0
uptown,0
ur,4
uranus,0
urban,1
urdu,0
urethane,1
urge,3
urged,0
urgent,3
urgently,1
urges,1
urging,0
urine,0
uruguay,4
usa,6
usable,0
usaf,0
usc,0
use,21
useful,3
useless,0
uselessly,1
user,1
users,4
uses,0
usher,0
using,18
usmc,0
usp,0
ussr,0
usual,3
ut,2
utah,0
utilise,1
utilised,0
utilising,0
utility,0
utilize,1
utmost,0
utopia,0
uttar,17
utter,0
utterly,0
uv,0
uw,0
uwe,0
uzi,0
v,3
va,0
vacant,0
vacation,1
vacations,0
vaccinated,0
vaccination,0
vaccine,14
vaccines,2
vacuum,1
vacuuming,0
vadas,0
vadivelu,0
vaginal,1
vai,0
vail,0
vain,0
val,1
vale,1
valencia,0
valentine,0
valentines,0
valerie,0
valid,0
validity,0
vallejo,0
valley,4
valuable,0
valuation,0
value,1
valued,1
values,0
valve,0
vampire,1
vamps,0
van,0
vancouver,1
vanderbilt,0
vanessa,0
vangard,0
vanilla,0
vanish,0
vanity,1
vann,0
vans,0
vapor,0
variation,0
variations,0
varied,0
varies,0
varieties,0
variety,0
various,1
vary,0
vase,0
vaseline,0
vasquez,0
vast,0
vatican,0
vaughan,0
vaughn,0
vault,0
vaulted,0
vauxhall,0
vc,0
vector,2
veda,0
vee,0
veg,0
vega,0
vegan,0
vegas,3
vegetable,1
vegetables,1
vegetarian,2
veggie,1
veggies,0
vehicle,1
vehicles,2
vehicular,0
vein,2
veins,0
vel,0
velvet,0
vendors,0
venetian,0
venezia,0
venezuela,0
vengeance,0
venice,1
venom,0
vent,0
ventilator,1
venting,0
ventura,1
venture,0
ventured,0
ventures,0
venue,1
venues,0
venus,1
ver,0
vera,0
veranda,0
verbal,0
verde,0
verdict,0
verify,1
verizon,0
verma,0
vermont,0
vernacular,0
vernon,1
verry,0
versa,0
versailles,0
verse,0
verses,0
version,1
versions,0
vert,0
vespa,0
vessel,0
vessels,2
vet,0
veteran,0
veterans,0
veterinary,0
vets,0
vey,0
vfx,0
vhs,0
vi,0
vibe,1
vibes,0
vibrant,0
vibration,0
vibrations,0
vic,1
vicinity,0
vicious,2
vicki,0
vicky,0
victim,1
victims,2
victor,0
victoria,4
victorious,0
victors,0
victory,0
vid,3
vida,0
video,28
videoclip,0
videogames,0
videographer,0
videographers,0
videography,1
videos,4
vids,0
vie,2
viejo,0
vienna,0
vietnam,0
vietnamese,1
vieux,0
view,15
viewer,0
viewers,0
viewing,1
viewpoint,1
views,1
vigil,0
vigilance,0
vigilant,0
viii,0
vijay,0
viking,0
viktor,1
vile,1
vill,0
villa,2
village,6
villager,0
villagers,0
villages,0
villain,1
villas,1
ville,0
villian,0
vince,0
vinegar,2
vineyard,0
vineyards,0
vinnie,0
vinnies,0
vintage,2
vinyl,0
violated,1
violation,1
violations,0
violators,0
violence,4
violent,2
violet,1
violin,0
violinist,0
vip,0
viper,0
vir,0
viral,24
viras,1
virgin,0
virginia,7
virologist,1
virology,1
virtual,10
virtually,2
virtues,0
virual,0
virulent,0
virus,318
viruses,4
visa,0
vise,0
vishal,0
vishnu,0
visible,1
visibly,3
vision,0
visionaries,0
visit,4
visitations,0
visited,0
visiting,0
visitors,0
visits,0
visor,1
vista,0
visual,1
visualisation,0
visualization,0
visualizing,0
visuals,0
vita,0
vital,1
vitality,0
vitally,0
vitamin,2
vitamins,0
vito,0
vitus,0
viva,1
vivi,0
vivian,0
vivid,0
vixen,0
vlog,6
vocal,0
vocalist,0
vocals,0
vodka,3
vogue,0
voice,6
voiced,0
voiceover,0
voices,0
voila,1
vol,0
volcano,0
volkswagen,1
volleyball,1
voltage,0
volume,0
volumes,1
voluntarily,0
voluntary,2
volunteer,1
volunteering,0
volunteers,0
vom,1
vomit,0
von,3
voodoo,1
voorhees,0
vos,0
vote,1
voted,0
voters,1
votes,0
voting,2
voucher,0
vous,0
vow,0
vows,2
voyage,0
vp,1
vr,0
vroom,0
vs,4
vt,0
vu,0
vulnerable,0
vv,0
vw,1
w,8
wa,1
waaaay,0
waaay,0
waddle,1
waffle,0
waffles,0
wag,0
wage,0
wages,0
waging,0
wagon,0
wah,0
wahala,0
wahoo,0
wail,1
waist,0
waistline,0
wait,18
waited,0
waiters,1
waiting,10
waitress,0
waits,1
waiver,0
wake,5
wakeup,0
waking,0
wal,0
waldorf,0
wale,0
waleed,0
wales,3
walgreens,0
wali,0
walk,24
walkabout,0
walked,4
walker,1
walkers,0
walking,10
walkman,0
walkout,0
walks,0
walkthrough,1
walkway,0
wall,3
wallace,0
wallet,0
wallis,0
wallowing,0
wallpaper,0
walls,3
walmart,3
walnut,0
walnuts,1
walrus,0
walsh,0
walt,0
walter,0
waltz,0
wam,1
wan,1
wana,0
wand,0
wander,1
wanderer,0
wandering,1
wanderlust,0
wannabe,1
want,29
wanted,6
wanton,2
wants,5
war,2
warbling,1
ward,1
warding,0
wardrobe,0
wards,2
warehouse,3
warfare,13
warfield,0
wargames,0
warm,2
warmed,0
warmer,0
warming,0
warmth,0
warn,1
warned,0
warner,0
warning,3
warnings,1
warns,0
warped,0
warranty,1
warren,0
warrier,0
warrington,0
warrior,1
warriors,2
wars,0
warsaw,0
warwick,0
warwickshire,0
warzone,1
wasatch,0
wash,9
washed,0
washes,0
washing,4
washington,18
wasnt,0
wasps,0
waste,3
wasted,1
wasteland,0
wasting,1
wat,2
watch,16
watched,0
watchers,0
watches,0
watching,7
watchword,0
water,15
waterbury,0
watercolor,1
waterfall,1
waterfront,0
watering,0
waterloo,0
watermelon,2
waters,0
waterside,0
waterway,0
watery,0
watford,0
wave,70
waved,1
waverly,0
waves,0
waving,0
wax,0
waxing,0
waxy,0
wayan,0
wayback,0
wayland,0
wayne,2
ways,6
wayside,0
wayyy,0
wb,0
wc,0
wcw,0
wd,0
weak,0
weakened,0
weakening,0
weakest,0
weakness,0
wealth,0
wealthy,0
weapon,0
weapons,1
wear,11
wearing,11
wears,0
weary,0
weather,3
weathers,1
weaving,0
web,1
webcam,0
weber,0
webs,0
website,5
websites,0
wed,0
wedding,3
weddings,2
wedge,2
wednesday,5
wednesdays,1
weds,0
wee,0
weed,1
weeds,0
week,16
weekday,0
weekdays,1
weekend,10
weekends,1
weekly,0
weeks,15
weeping,0
weigh,0
weighs,0
weight,3
weightlifting,1
weights,1
weimar,0
wein,0
weinstein,0
weird,5
weirder,0
weirdest,1
weirdly,0
weirdo,0
welch,0
welcome,3
welcomed,0
welcomes,0
welcoming,0
welfare,1
wellbeing,0
wellington,2
wells,2
welp,1
welsh,0
welt,0
wembley,0
wen,0
wendsday,0
wendy,1
wenn,0
went,11
wentworth,0
wesley,0
west,9
westchester,1
western,1
westland,1
westminster,0
westmoreland,1
westside,0
westworld,0
wet,0
wetsuit,0
wha,0
whacked,0
whale,0
whalen,0
whales,1
wharf,0
whatcha,0
whats,0
wheat,1
wheatfield,0
whee,0
wheel,1
wheelchair,0
wheels,0
wheezing,0
whelming,0
wherein,0
wherever,0
whew,0
whiners,0
whip,0
whipped,0
whippet,1
whisk,1
whiskey,5
whiskies,0
whisky,1
whisper,0
whispered,0
whist,0
whistle,1
whistler,0
whitby,2
white,11
whitehall,0
whitehouse,3
whites,0
whitfield,0
whitney,0
wholeheartedly,0
wholeness,0
wholesale,0
wholesome,0
whoo,0
whoop,0
whoopi,0
whooping,0
whores,0
wht,0
why,32
whyte,0
wi,0
wichita,0
wick,1
wicked,0
wicker,0
wickham,0
wicklow,0
wicks,0
wide,3
widely,0
widen,0
wider,0
widespread,1
widget,0
widow,0
wielding,1
wiener,0
wierd,0
wiese,0
wife,2
wifey,0
wig,0
wight,0
wigs,0
wii,0
wikipedia,0
wil,0
wild,2
wilderness,0
wilding,0
wildlife,1
wiley,0
wilkerson,0
wilkes,1
wilkinson,0
william,0
williams,0
williamsburg,2
willing,2
willingness,0
willis,0
willoughby,1
willow,0
willy,1
wilmington,0
wilshire,0
wilson,0
wiltshire,0
wimbledon,1
win,5
winchester,0
wind,0
winding,0
windmill,0
windmills,0
window,4
windows,1
winds,0
windsor,0
windstorm,0
windy,1
wine,3
winery,0
wines,0
wing,1
wings,4
wining,0
winner,0
winners,0
winning,0
winnipeg,2
wino,0
winona,0
wins,2
winslow,0
winston,0
winter,0
wip,2
wipe,1
wipeout,0
wipes,0
wire,0
wireless,1
wisconsin,1
wisdom,2
wise,3
wisely,2
wiseman,0
wiser,0
wish,2
wished,0
wishes,6
wishing,2
wishy,0
wispy,0
wit,3
witch,0
witchcraft,1
witcher,0
withdrawal,0
withe,0
withers,0
witherspoon,0
withheld,0
withholding,0
witness,2
witnessing,0
wits,0
witty,0
wives,0
wiz,0
wizard,0
wizardry,1
wkrp,0
wks,0
woah,0
woefully,1
woes,0
woh,0
woke,1
woken,0
wolf,0
wolfgang,0
wolfpack,0
wolverine,1
woman,10
womb,0
women,5
womens,0
won,10
wonder,2
wondered,0
wonderful,8
wonderfull,0
wonderfully,0
wondering,2
wonderland,0
wonders,0
wonderwoman,0
wonderworks,2
woo,0
wood,4
wooden,1
woodland,0
woodlands,0
woodley,0
woodpecker,0
woods,1
woodstock,0
woodworking,0
woody,0
woof,0
wool,0
woot,0
word,7
words,2
wordsmith,0
wordsworth,0
wore,1
work,51
workaholic,0
workday,0
worked,2
worker,3
workers,5
workforce,2
workin,0
working,28
workload,0
workout,10
workouts,0
workplace,0
workplaces,0
works,3
workshop,2
workshops,0
workspace,0
workstation,0
world,53
worlders,0
worlds,1
worldwide,3
worn,2
worried,2
worries,1
worry,5
worrying,0
worse,2
worsen,0
worser,0
worship,2
worshiping,0
worshipping,1
worst,6
worth,1
worthing,1
worthington,0
worthless,0
worthy,0
wot,1
woth,2
wouldnt,0
wound,0
woven,0
wow,4
wows,1
wp,0
wrangler,0
wrap,0
wrapped,0
wrapper,0
wrapping,1
wraps,0
wrath,0
wreaks,0
wreath,1
wreck,1
wren,1
wrenches,0
wrenching,0
wrestlemania,0
wrestler,0
wrestling,0
wretch,0
wright,1
wrist,1
write,3
writer,0
writers,0
writes,3
writing,2
writings,0
written,0
wrong,5
wrongs,0
wrote,2
wsj,0
wtc,0
wtf,5
wth,0
wu,0
wuhan,4
ww,0
wwe,0
wwf,1
www,0
wyatt,0
wynn,0
x,260
xavier,1
xbox,2
xd,0
xe,0
xenophobia,0
xi,0
xia,1
xico,0
xii,1
xl,0
xmen,1
xo,0
xoxo,0
xv,0
xx,0
xxl,0
xxx,0
y,13
ya,4
yacht,0
yachting,0
yachts,0
yah,2
yahoo,0
yahweh,0
yak,0
yale,0
yall,2
yam,0
yama,0
yamaha,0
yang,0
yankee,0
yankees,0
yao,0
yap,0
yapping,0
yard,2
yards,0
yarn,1
yas,0
yay,1
yea,1
yeah,4
year,23
yearbook,0
yearn,1
years,11
yeast,0
yeh,0
yelena,0
yell,1
yelled,0
yellin,1
yelling,2
yellow,0
yelp,0
yemen,2
yep,0
yer,0
yes,11
yesterday,5
yey,0
yi,0
yield,2
yielded,0
yields,0
yigal,0
yikes,0
yimou,1
yin,0
ying,0
ymca,1
yo,4
yoda,0
yoga,29
yoghurt,0
yogi,1
yoji,0
yokohama,0
yoo,0
york,26
yorke,1
yorker,0
yorkers,1
yorkshire,3
youe,0
young,4
younger,1
youngest,1
youngson,0
youngsters,1
youngstown,0
youre,0
yous,1
youth,0
youths,0
youtube,14
yow,0
yr,1
yrs,0
yt,1
yu,0
yuba,0
yuk,0
yuka,0
yukon,1
yum,1
yuma,0
yumi,1
yummy,3
yung,0
yup,3
yuzo,0
ywca,1
yyz,0
z,2
za,0
zach,1
zafar,0
zagreb,1
zambia,1
zanzibar,0
zappy,0
zara,0
zaragoza,0
zay,0
zayed,2
zdf,1
ze,0
zealand,4
zealanders,0
zeb,1
zee,0
zeitgeist,0
zelda,0
zen,0
zenith,0
zephyr,0
zero,4
zeroes,0
zeros,0
zesty,0
zeus,0
zhang,1
ziga,0
zim,1
zimbabwe,1
zinc,1
zinda,1
zindagi,0
zine,0
zines,0
zinfandel,0
zippo,0
zit,0
ziti,0
zo,1
zoe,0
zombie,2
zombies,2
zone,1
zones,0
zoning,0
zoo,0
zoology,0
zoom,9
zooming,1
zucchini,1
zulu,0
zurich,0
zz,0
id,2433
text,2433
000_place,2433
att1,2433
confidence(positive),2433
confidence(negative),2433
prediction(sentiment),2433
